metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788949357.5314,transparent,5961.4664205377,1752899276.1022,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Medellín,South America,SA,Colombia,CO,,False,IFX Networks Argentina S.R.L,6.2529,-75.5646,False,"UFINET COLOMBIA, S. A",True,Antioquia,success,America/Bogota,050014,1788859394,1788949357.5314,999,http,181.119.67.133:999,False,3989.0611171722,50346,373058,11.89077098941,181.119.67.133
True,1788949357.5048,elite,6195.8589020584,1783531101.9654,AS206170 Yelles AB,Inleed,Stockholm,Europe,EU,Sweden,SE,,False,Yelles AB,59.3287,18.0717,False,Yelles AB,True,Stockholm County,success,Europe/Stockholm,100 04,1788369003,1788949357.5048,8001,http,194.14.207.87:8001,False,16912.903785706,42489,24406,63.515957844383,194.14.207.87
True,1788949357.2989,transparent,6649.1053332453,1788865706.9534,AS270168 Alejandro Uballe Montoya,Alejandro Uballe Montoya,Salvatierra,North America,,Mexico,MX,,False,ASM Internet,20.2181,-100.8754,False,,False,Guanajuato,success,America/Mexico_City,38900,1788862602,1788949357.2989,999,http,103.137.192.96:999,False,6432.6057434082,230,474,32.670454545455,103.137.192.96
True,1788949357.2881,elite,4883.3190271598,1732331224.201,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,South Korea,KR,,True,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,False,Alibaba.com Singapore E-Commerce Private Limited,True,Seoul,success,Asia/Seoul,04524,1788860752,1788949357.2881,5060,http,8.220.204.215:5060,False,5788.238286972,4762,503797,0.93637119783545,8.220.204.215
True,1788949355.5718,elite,9863.2611556404,1780739879.131,AS215467 Skhron,Skhron,Łęczyca,Europe,EU,Poland,PL,,False,Skhron OU,51.9194,19.1451,False,Skhron OU,True,Łódź Voivodeship,success,Europe/Warsaw,99-100,1788802139,1788949357.2521,5432,socks5,88.218.206.170:5432,True,13419.502973557,66321,69461,48.84373481021,88.218.206.170
True,1788949357.2196,transparent,4830.1154876512,1788840374.4142,AS45758 Triple T Broadband Public Company Limited,TTBP-AS-AP,Trang,Asia,AS,Thailand,TH,,False,TRIPLETNET,7.5661,99.5388,False,Jasmine International Public Company Limited,False,Trang,success,Asia/Bangkok,92000,1788837812,1788949357.2196,8080,http,223.205.100.221:8080,False,6902.6565551758,252,570,30.656934306569,223.205.100.221
True,1788949272.5993,elite,16696.572828293,1788571610.7326,AS42532 SIA VEESP,VEESP-LV-AS,Riga,Europe,EU,Latvia,LV,,True,SIA VEESP,56.9728,24.1657,False,Veesp,False,Rīga,success,Europe/Riga,LV-1011,1788569439,1788949356.9361,9999,socks5,185.242.107.224:9999,True,16290.180683136,656,4393,12.992671816201,185.242.107.224
True,1788949228.4175,elite,12861.192808981,1788229503.7809,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788834130,1788949356.7869,31739,http,174.138.165.212:31739,False,14228.989362717,230,3617,5.9786846893683,174.138.165.212
True,1788949337.9448,transparent,5746.9457110524,1775853625.2346,AS34984 Superonline Iletisim Hizmetleri A.S.,TELLCOM-AS,Istanbul,Asia,AS,Turkey,TR,,False,Superonline Iletisim Hizmetleri A.S.,41.0082,28.9784,False,Guneydogu Telekom Internet Bilisim VE Iletisim HIZ TIC LTD,True,Istanbul,success,Europe/Istanbul,34122,1788555855,1788949356.6945,8080,http,176.88.166.163:8080,True,9514.0173435211,26692,89061,23.059445543528,176.88.166.163
True,1788949356.62,elite,4082.8440515645,1776102603.498,AS58821 PT Lintas Jaringan Nusantara,IDNIC-LJN-AS-ID,Subang,Asia,AS,Indonesia,ID,,False,PT Lintas Jaringan Nusantara,-6.5705,107.7596,False,PT Lintas Jaringan Nusantara,True,West Java,success,Asia/Jakarta,41285,1788800854,1788949356.62,8199,socks5,103.242.105.199:8199,True,4094.8584079742,33149,108218,23.448895428212,103.242.105.199
True,1788949354.9902,elite,10946.568401938,1786582348.3926,AS209604 2E TELEKOMUNIKASYON LTD STI,TWO-E-Telekom,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,2E TELEKOMUNIKASYON LTD,1.352,103.8198,False,Digital LLC,True,North West,success,Asia/Singapore,858877,1788396654,1788949356.5477,9050,socks4,45.38.210.105:9050,True,10924.436569214,17093,67243,20.267738569531,45.38.210.105
True,1788949348.362,elite,6699.5414437398,1776077990.7498,AS153320 SANDCLOCK SERVICE TRADING COMPANY LIMITED,SSTCL-AS-AP,Quận Một,Asia,AS,Vietnam,VN,,False,Sandclock Service Trading Company Limited,10.7748,106.704,False,Toan MY Service Business LLC,True,Ho Chi Minh City (HCMC),success,Asia/Ho_Chi_Minh,,1788780563,1788949356.4706,9000,socks5,160.250.54.7:9000,True,5024.623632431,74890,101397,42.48186196373,160.250.54.7
True,1788949326.3332,elite,4183.2871013845,1788929431.6116,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788927843,1788949356.4641,4202,socks5,45.74.31.42:4202,True,6142.8205966949,338,177,65.631067961165,45.74.31.42
True,1788949342.5839,elite,6790.751127076,1788370534.7408,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788367346,1788949356.3638,4104,socks5,45.74.31.42:4104,True,13970.704317093,903,3211,21.949440933398,45.74.31.42
True,1788949326.5689,elite,4531.1267936774,1786122030.4935,AS139080 The Internet Data Center of Sichuan Mobile Communication Company Limited,CMNET-SCIDC-CN,Jinrongjie,Asia,AS,China,CN,Xicheng District,False,China Mobile communications corporation,39.9155,116.36,True,"China Mobile Communications Group Co., Ltd",True,Beijing,success,Asia/Shanghai,,1788540152,1788949356.1621,8080,http,223.85.21.195:8080,False,3150.1557826996,42958,4852,89.851495503033,223.85.21.195
True,1788949323.6526,elite,3955.7755605951,1788766826.7068,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Taohua,Asia,AS,China,CN,,False,Chinanet,28.6742,115.91,False,Chinanet JX,False,Jiangxi,success,Asia/Shanghai,,1788763561,1788949355.9076,7890,http,115.150.69.181:7890,False,10807.238101959,362,932,27.975270479134,115.150.69.181
True,1788949355.8215,elite,9164.0492957024,1788440850.8242,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788437158,1788949355.8215,33802,http,174.138.165.204:33802,False,15401.730775833,303,2691,10.120240480962,174.138.165.204
True,1788949355.798,transparent,11649.884439922,1774730543.3374,AS149359 PT Persada Data Multimedia,IDNIC-PDM-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,False,PT Persada Data Multimedia,-7.2523,112.7572,False,PT Persada Data Multimedia,True,East Java,success,Asia/Jakarta,60273,1788791702,1788949355.798,3125,http,103.180.118.184:3125,False,12580.482721329,6676,114162,5.5247521475033,103.180.118.184
True,1788949355.6738,elite,8492.9625988007,1788586679.9112,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788740883,1788949355.6738,36240,socks5,174.138.165.213:36240,True,7502.9852390289,52,1774,2.8477546549836,174.138.165.213
True,1788949355.6399,elite,13464.428238571,1788579148.8852,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788577356,1788949355.6399,36787,http,174.138.165.204:36787,False,16722.107410431,96,1877,4.8656867714141,174.138.165.204
True,1788949355.6279,elite,9399.4695210935,1788190416.1136,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788791828,1788949355.6279,36205,http,174.138.165.202:36205,False,13883.112668991,549,4010,12.042114498794,174.138.165.202
True,1788949297.6368,transparent,6253.6724859066,1760279333.6807,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,Bandung,Asia,AS,Indonesia,ID,,False,PT. Telekomunikasi Indonesia,-6.9172,107.6296,False,Telekomunikasi Indonesia,True,West Java,success,Asia/Jakarta,40115,1788709267,1788949355.6111,8080,http,36.91.220.132:8080,False,8661.2141132355,42885,328689,11.541442619774,36.91.220.132
True,1788949355.5812,elite,12452.618368617,1776086316.2904,AS133119 China Unicom IP network,UNICOM-CN,Chaowai,Asia,AS,China,CN,Chaoyang,True,China Unicom IP network,39.9715,116.49,False,21ViaNet,True,Beijing,success,Asia/Shanghai,,1788572931,1788949355.5812,44170,socks5,120.133.82.62:44170,True,8777.0547866821,1796,82175,2.1388336449489,120.133.82.62
True,1788947824.0041,transparent,2295.9293285153,1783526527.5384,AS29124 Iskratelecom JSC,ISKRATELECOM-AS,Obruchevo,Europe,EU,Russia,RU,,False,Iskratelecom JSC,55.6591,37.5229,False,GC BB,True,Moscow,success,Europe/Moscow,,1788362757,1788949355.5785,8080,http,46.39.252.111:8080,False,1228.2793521881,58996,17806,76.815707924273,46.39.252.111
True,1788949355.5528,elite,11053.545276324,1788459521.4785,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788899625,1788949355.5528,38751,socks5,174.138.162.37:38751,True,6929.2311668396,6,1780,0.33594624860022,174.138.162.37
True,1788949349.4833,elite,3468.1408414628,1786306458.5588,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Global Connectivity Solutions LLP,50.1109,8.68213,False,Global Connectivity Solutions LLP,True,Hesse,success,Europe/Berlin,60313,1788725145,1788949355.5477,8080,socks4,153.80.242.105:8080,True,7390.6490802765,45609,71165,39.057495675407,153.80.242.105
True,1788949355.506,elite,8128.6906003952,1788505232.5576,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788503539,1788949355.506,32688,http,174.138.165.211:32688,False,10069.010019302,202,2276,8.1517352703793,174.138.165.211
True,1788949355.4707,transparent,7210.6169559046,1750613129.2915,AS17451 BIZNET NETWORKS,BIZNET-AS-AP,Tabanan,Asia,AS,Indonesia,ID,,False,BIZNET,-8.5413,115.125,False,,True,Bali,success,Asia/Makassar,,1788945188,1788949355.4707,8080,http,203.142.74.115:8080,False,14719.641208649,23291,130139,15.180212474744,203.142.74.115
True,1788949355.4586,transparent,7404.6771510797,1787271345.8089,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.",Santo Domingo,North America,,Dominican Republic,DO,,False,"TELECABLE DOMINICANO, S.A.",18.4872,-69.8825,False,Telecable Dominicano S.A,True,Nacional,success,America/Santo_Domingo,10302,1788478563,1788949355.4586,999,http,38.52.223.100:999,False,4621.6366291046,1074,10658,9.1544493692465,38.52.223.100
True,1788949355.1915,transparent,5862.9965762939,1776757914.3146,AS29256 STE PDN Internal AS,INT-PDN-STE-AS,Aleppo,Asia,AS,Syria,SY,,False,STE Public Data Network Backbone and LIR,36.2012,37.1612,False,,True,Aleppo Governorate,success,Asia/Damascus,,1788853489,1788949355.1915,8080,http,91.144.30.93:8080,False,3903.0079841614,22198,80826,21.546435781954,91.144.30.93
True,1788949335.6191,elite,10848.224809004,1781089422.8568,AS31898 Oracle Corporation,ORACLE-BMC-31898,Vinhedo,South America,SA,Brazil,BR,,True,Oracle Corporation,-23.0564,-46.9834,False,Oracle Cloud Infrastructure (sa-vinhedo-1),True,Sao Paulo,success,America/Sao_Paulo,13280,1788345892,1788949355.1772,9050,socks4,134.65.245.71:9050,True,8922.0764636993,38462,214868,15.182568191687,134.65.245.71
True,1788949355.1468,transparent,6262.8362325393,1786067707.6716,AS197192 Private Enterprise KTV AIDA,KTVAIDA-AS,Fontanka,Europe,EU,Ukraine,UA,,False,Private Enterprise KTV AIDA,46.5592,30.8639,False,ISP AIDA,True,Odesa,success,Europe/Kyiv,67571,1788483841,1788949355.1468,8888,http,195.226.213.254:8888,False,4062.6509189606,18527,16215,53.327384721663,195.226.213.254
True,1788949355.1255,elite,1316.9462392842,1788297876.7954,AS63023 GTHost,AS-GLOBALTELEHOST,Los Angeles,North America,,United States,US,,True,Ipxo LLC,34.0544,-118.244,False,Ipxo LLC,False,California,success,America/Los_Angeles,90060,1788901496,1788949355.1255,3128,http,140.99.255.67:3128,False,5212.9185199738,10649,466,95.807467386415,140.99.255.67
True,1788949354.8608,transparent,6158.2603188094,1765117985.0852,AS147113 PT Eyza Kausa Sinergi Abadi,IDNIC-NETEKSA-AS-ID,Cikarang,Asia,AS,Indonesia,ID,,False,PT Eyza Kausa Sinergi Abadi,-6.26111,107.153,False,PT Eyza Kausa Sinergi Abadi,True,West Java,success,Asia/Jakarta,,1788554821,1788949354.8608,1111,http,103.173.72.25:1111,True,18271.062850952,11022,100072,9.9213278844942,103.173.72.25
True,1788949354.026,elite,4926.1189898125,1788899810.856,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788897844,1788949354.026,32816,socks5,45.74.31.30:32816,True,12910.969734192,737,552,57.176105508146,45.74.31.30
True,1788949353.9488,transparent,5622.8758769037,1780623015.2958,AS267809 360NET C.A.,360NET C.A.,Maracay,South America,SA,Venezuela,VE,,False,360net C.A.,10.2494,-67.5945,False,"360NET, C.A",True,Aragua,success,America/Caracas,,1788486212,1788949353.9488,999,http,82.86.112.48:999,True,5985.0506782532,20025,57524,25.822383267354,82.86.112.48
True,1788949263.8512,elite,15121.933961413,1788673957.4682,AS9123 JSC TIMEWEB,TimeWeb-AS,St Petersburg,Europe,EU,Russia,RU,,True,"JSC ""TIMEWEB""",59.9417,30.3096,False,"JSC ""TIMEWEB""",False,St.-Petersburg,success,Europe/Moscow,195213,1788671722,1788949353.5731,1087,socks5,188.225.56.71:1087,True,5292.6549911499,5084,2994,62.93637038871,188.225.56.71
True,1788949353.5127,transparent,7720.4791788088,1785738845.7264,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,14.5946,121.043,False,Philippine Long Distance Telephone Company,True,Metro Manila,success,Asia/Manila,1550,1788760844,1788949353.5127,8080,http,119.93.36.139:8080,False,6047.4858283997,1756,19025,8.4500264664838,119.93.36.139
True,1788949353.3934,elite,7673.6286004384,1788366722.9656,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788363138,1788949353.3934,33665,http,174.138.165.213:33665,True,6533.5402488708,315,3007,9.4822396146899,174.138.165.213
True,1788949353.381,transparent,5664.0478407606,1787810338.2377,AS23969 TOT Public Company Limited,TOT-NET,Bung Khla,Asia,AS,Thailand,TH,,False,TOT Public Company Limited,18.3023,103.974,False,TOT Public Company Limited,True,Bueng Kan,success,Asia/Bangkok,,1788413353,1788949353.381,8080,http,101.109.77.90:8080,True,2565.9482479095,2382,6367,27.225968682135,101.109.77.90
True,1788949317.9099,elite,5692.6637427161,1788869459.9793,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788866142,1788949353.1108,4435,socks5,45.74.31.30:4435,True,6116.4638996124,639,936,40.571428571429,45.74.31.30
True,1788949352.9909,transparent,12812.529534929,1787191824.04,AS3257 GTT Communications Inc.,GTT-BACKBONE,Frankfurt am Main,Europe,EU,Germany,DE,,False,GTT Communications Inc.,50.1109,8.68213,False,GTT,True,Hesse,success,Europe/Berlin,60313,1788399257,1788949352.9909,3128,http,86.53.111.140:3128,False,12120.817184448,3711,10541,26.038450743755,86.53.111.140
True,1788949352.9539,elite,8442.9947573964,1788156554.7387,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788758230,1788949352.9539,52226,http,174.138.162.34:52226,False,5732.1677207947,287,4010,6.6790784268094,174.138.162.34
True,1788949352.9091,transparent,5047.9531175331,1788840406.1521,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Tanza,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,14.402,120.8554,False,Philippine Long Distance Telephone Company,False,Calabarzon,success,Asia/Manila,4108,1788837812,1788949352.9091,8082,http,122.52.34.45:8082,False,12847.060918808,317,553,36.436781609195,122.52.34.45
True,1788949352.9051,elite,9215.4850971185,1779920150.998,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Frankfurt am Main,Europe,EU,Germany,DE,,True,Alibaba.com LLC,50.1169,8.6837,False,ALICLOUD-GM,True,Hesse,success,Europe/Berlin,60313,1788385869,1788949352.9051,8181,socks5,47.91.89.3:8181,True,12228.807210922,627,75721,0.82123958715356,47.91.89.3
True,1788949352.8849,transparent,7544.2187319387,1787586289.6253,AS8167 V tal,V tal,Campo Grande,South America,SA,Brazil,BR,,False,V tal,-16.1667,-56.2667,False,V tal,True,Mato Grosso,success,America/Cuiaba,78065,1788795668,1788949352.8849,8080,http,177.5.233.42:8080,False,8690.2821063995,2968,8062,26.908431550317,177.5.233.42
True,1788949352.8468,elite,6114.1108766684,1788410560.404,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,False,Kowloon,success,Asia/Hong_Kong,999077,1788408240,1788949352.8468,9898,socks5,47.86.236.198:9898,True,7802.4342060089,6898,7427,48.153577661431,47.86.236.198
True,1788949352.6877,transparent,6159.1340597286,1786869953.954,AS134216 GLERCIMOR NETWORK AND DATA SOLUTION,EDMONDBSORIANO-AS-AP,San Jose del Monte,Asia,AS,Philippines,PH,,False,Glercimor Network and Data Solution,14.8155,121.0477,False,Edmond B. Soriano,True,Central Luzon,success,Asia/Manila,3023,1788684008,1788949352.6877,8080,http,160.30.141.21:8080,False,5394.4945335388,2365,13996,14.455106656072,160.30.141.21
True,1788949352.5577,elite,4047.535808277,1783196376.8215,AS215730 H2NEXUS CLOUD SERVICES - FZCO,H2NEXUS-AS,Kelsterbach,Europe,EU,Germany,DE,,True,H2nexus Cloud Services - Fzco,50.0597,8.52978,False,H2nexus LTD,True,Hesse,success,Europe/Berlin,65451,1788467555,1788949352.5577,1085,socks5,144.31.11.58:1085,True,1446.6576576233,17293,25499,40.411759207328,144.31.11.58
True,1788949352.4724,elite,3864.7354524702,1776078776.9011,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,Phnom Penh,Asia,AS,Cambodia,KH,,False,ONLINE,11.5583,104.9121,False,,True,Phnom Penh,success,Asia/Phnom_Penh,,1788599687,1788949352.4724,1080,socks5,203.189.153.170:1080,True,4415.6081676483,100587,88485,53.200368113734,203.189.153.170
True,1788949352.4089,elite,12896.653000707,1788204344.5528,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788806461,1788949352.4089,36341,socks5,174.138.162.37:36341,True,11987.332820892,1889,9012,17.328685441703,174.138.162.37
True,1788949310.9482,elite,5018.2242684535,1785281218.5676,AS27895 Núcleo S.A.,Nucleo S.A.,Asunción,South America,SA,Paraguay,PY,,False,Núcleo S.A.,-25.2869,-57.6511,False,Núcleo S.A,True,Asuncion,success,America/Asuncion,,1788908015,1788949352.2716,80,http,190.104.168.27:80,False,8431.7524433136,33640,12575,72.790219625663,190.104.168.27
True,1788949352.1208,transparent,7294.3046100411,1764100826.8528,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Quito,South America,SA,Ecuador,EC,,False,Ufinet Panama S.A.,-0.2309,-78.5211,False,,True,Pichincha,success,America/Guayaquil,,1788816023,1788949352.1208,999,http,177.234.217.46:999,False,6137.1264457703,66166,239847,21.621957237111,177.234.217.46
True,1788946519.588,elite,3491.818411964,1787616455.0256,AS51765 Oy Creanova Hosting Solutions Ltd.,CREANOVA-AS,Los Angeles,North America,,United States,US,,True,Oy Crea Nova Hosting Solution Ltd,34.0544,-118.244,False,Beafort Limited,True,California,success,America/Los_Angeles,90009,1788824083,1788949352.0958,1080,http,85.209.156.148:1080,True,2812.5801086426,22401,952,95.923435961118,85.209.156.148
True,1788949351.9225,transparent,5897.0297200726,1786673461.7346,AS23956 AmberIT Limited,AMBERIT-BD-AS,Dhaka,Asia,AS,Bangladesh,BD,,False,AmberIT Limited,23.7891,90.4126,False,,True,Dhaka Division,success,Asia/Dhaka,1212,1788484783,1788949351.9225,81,http,118.179.136.153:81,False,3845.1192378998,4580,15259,23.085841020213,118.179.136.153
True,1788949351.841,transparent,9023.6227010201,1783315092.166,AS138385 Chittagong Data Communication,CDC-AS-AP,Sherpur,Asia,AS,Bangladesh,BD,,False,Chittagong Data Communication,25.0188,90.0175,False,CDC Primary,True,Mymensingh Division,success,Asia/Dhaka,,1788758602,1788949351.841,84,http,103.137.158.112:84,False,13869.254112244,3352,37597,8.1857920828347,103.137.158.112
True,1788949351.8088,transparent,6729.579177938,1727637676.5527,AS136290 Country Online Services PVT LTD,COUNTRYONLINE-AS-IN,Hyderabad,Asia,AS,India,IN,,False,Country Online Services PVT LTD,17.3843,78.4583,False,Country Online Services PVT LTD,True,Telangana,success,Asia/Kolkata,500064,1788775849,1788949351.8088,83,http,103.48.68.68:83,False,3580.0166130066,20941,415845,4.7943386463852,103.48.68.68
True,1788949351.8029,transparent,9054.3149966451,1739238038.5569,AS58821 PT Lintas Jaringan Nusantara,IDNIC-LJN-AS-ID,Subang,Asia,AS,Indonesia,ID,,False,PT Lintas Jaringan Nusantara,-6.5705,107.7596,False,PT Lintas Jaringan Nusantara,True,West Java,success,Asia/Jakarta,41285,1788453653,1788949351.8029,3125,http,103.242.104.48:3125,False,4315.6898021698,5958,221796,2.6159803999052,103.242.104.48
True,1788949148.8568,transparent,4953.696601056,1783662611.7789,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Hechi,Asia,AS,China,CN,Inner Mongolia,False,Chinanet,24.0696,108.45,False,Chinanet NM,True,Guangxi,success,Asia/Shanghai,547000,1788498441,1788949351.7034,9445,http,219.148.171.178:9445,False,2976.4788150787,67674,11652,85.31124725815,219.148.171.178
True,1788949351.6332,transparent,7357.229093061,1788102806.884,AS266834 INSTALACION DE SISTEMAS EN REDES INSYSRED S.A.,INSTALACION DE SISTEMAS EN REDES INSYSRED S.A.,Guayaquil,South America,SA,Ecuador,EC,,False,Instalacion De Sistemas EN Redes Insysred S.A.,-2.2038,-79.8819,False,Instalacion De Sistemas EN Redes Insysred S.A,True,Guayas,success,America/Guayaquil,,1788707187,1788949351.6332,2010,http,45.238.56.249:2010,False,5490.1449680328,1621,4430,26.788960502396,45.238.56.249
True,1788949351.6183,transparent,6274.5023537505,1750634001.2614,AS138296 Juweriyah Networks Private Limited,STARNET7-AS,Mumbai,Asia,AS,India,IN,,False,Ankhnet,19.0748,72.8856,False,Ankhnet Informations Pvt. Ltd.,True,Maharashtra,success,Asia/Kolkata,400104,1788858076,1788949351.6183,58080,http,202.179.93.132:58080,False,2760.7860565186,49383,384666,11.37728689618,202.179.93.132
True,1788949256.1719,transparent,6824.4901542023,1710577962.9016,AS138089 PT.Global Media Data Prima,GMDP-AS-ID,Semarang,Asia,AS,Indonesia,ID,,False,Global Media Data Prima,-7.2722,110.4753,False,,True,Central Java,success,Asia/Jakarta,50249,1788792856,1788949351.4346,20,http,103.124.137.150:20,False,5888.0996704102,59338,623394,8.6912580631932,103.124.137.150
True,1788949351.4052,transparent,5090.3204225451,1788581752.3472,AS142393 PT Media Solusi Sukses,IDNIC-MEDIASOLUSISUKSES-AS-ID,Cikampek,Asia,AS,Indonesia,ID,,False,PT Media Solusi Sukses,-6.41972,107.456,False,PT Media Solusi Sukses,True,West Java,success,Asia/Jakarta,,1788579053,1788949351.4052,3333,http,103.172.42.229:3333,False,6084.6571922302,617,1805,25.474814203138,103.172.42.229
True,1788949351.2288,elite,9556.7022574954,1787094215.786,AS24961 WIIT AG,MYLOC-AS,Düsseldorf,Europe,EU,Germany,DE,Stadtbezirk IX,True,WIIT AG,51.2673,6.81752,False,myLoc managed IT AG,True,North Rhine-Westphalia,success,Europe/Berlin,40472,1788906857,1788949351.2288,3128,http,85.14.247.185:3128,True,12017.054319382,10790,8485,55.97924773022,85.14.247.185
True,1788949351.1208,transparent,6257.6840069477,1779304974.6466,AS270062 FIBERNET TV SAS,FIBERNET TV SAS,Pital,South America,SA,Colombia,CO,,False,Cogent Communications,2.2665,-75.8044,False,UFICOL,True,Huila Department,success,America/Bogota,414060,1788376974,1788949351.1208,999,http,38.211.76.193:999,False,4531.2139987946,22662,64394,26.031519941187,38.211.76.193
True,1788949248.7261,transparent,6030.777668913,1787567172.5968,AS263703 VIGINET C.A,VIGINET C.A,Turmero,South America,SA,Venezuela,VE,,False,Viginet C.A,10.2286,-67.4742,False,Viginet C.A,True,Aragua,success,America/Caracas,,1788774344,1788949350.9168,999,http,190.97.238.160:999,False,3427.3405075073,11953,5837,67.189432265318,190.97.238.160
True,1788949350.8367,elite,9992.6506546488,1753368064.416,AS852 TELUS Communications Inc.,ASN852,Calgary,North America,,Canada,CA,,False,TELUS Communications Inc.,50.9265,-113.9725,False,TELUS Communications Inc,True,Alberta,success,America/Edmonton,T2Z,1788794912,1788949350.8367,80,http,96.1.101.113:80,False,16184.562206268,57734,122704,31.996586084971,96.1.101.113
True,1788949256.1219,elite,9908.0103635788,1788899630.4951,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788896089,1788949350.8326,32840,http,174.138.165.202:32840,False,1182.9724311829,20,262,7.0921985815603,174.138.165.202
True,1788949206.6254,elite,12331.872886227,1788741911.3191,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788740768,1788949350.7928,31746,http,174.138.165.204:31746,False,8053.1902313232,62,1078,5.4385964912281,174.138.165.204
