alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788985357.5536,anonymous,2685.9156669554,1786968166.3653,"AS37654 Rwanda Ministry of Education",RwEdNet-AS,Butare,Africa,AF,Rwanda,RW,,false,"Rwanda Ministry of Education",-2.59667,29.7394,false,RWEDNET-IP4,true,"Southern Province",success,Africa/Kigali,,1788781927,1788985357.5536,80,http,154.68.64.4:80,false,1425.3160953522,29903,4009,88.178225996697,154.68.64.4
true,1788985357.3371,elite,3624.3228735063,1783206805.1348,"AS262391 ACESSOLINE TELECOMUNICACOES LTDA","ACESSOLINE TELECOMUNICACOES LTDA",Chapecó,"South America",SA,Brazil,BR,,false,"Acessoline Telecomunicacoes Ltda",-27.1214,-52.6604,false,"Acessoline Telecomunicacoes Ltda",true,"Santa Catarina",success,America/Sao_Paulo,89800,1788650210,1788985357.3371,5432,socks4,177.131.119.185:5432,true,4779.8025608063,108982,151745,41.799276638016,177.131.119.185
true,1788985354.5361,elite,6510.665164966,1788410778.4181,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788407210,1788985357.2888,9898,socks4,47.86.233.217:9898,true,13257.345914841,6214,16687,27.134186280075,47.86.233.217
true,1788985276.9588,elite,9559.4137100573,1786529349.4964,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.35208,103.82,false,"Tencent Cloud Computing (Beijing) Co., Ltd",true,"North West",success,Asia/Singapore,858877,1788946511,1788985357.2531,8080,socks4,43.160.245.155:8080,true,10820.392608643,95589,48087,66.530944625407,43.160.245.155
true,1788985357.215,elite,10945.539259811,1786582348.3926,"AS209604 2E TELEKOMUNIKASYON LTD STI",TWO-E-Telekom,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"2E TELEKOMUNIKASYON LTD",1.352,103.8198,false,"Digital LLC",true,"North West",success,Asia/Singapore,858877,1788396654,1788985357.215,9050,socks4,45.38.210.105:9050,true,12066.585540771,17364,68561,20.208321210358,45.38.210.105
true,1788985357.1624,elite,4296.8204284969,1711265139.1573,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Wuxi,Asia,AS,China,CN,,false,Chinanet,31.5618,120.2864,false,"wuxi yixing jiangnan cable Co., Ltd",true,Jiangsu,success,Asia/Shanghai,,1788493111,1788985357.1624,1080,socks4,218.90.167.205:1080,true,2218.6708450317,124417,952547,11.552568145268,218.90.167.205
true,1788985357.1577,elite,3909.0658900527,1786607974.4115,"AS135375 Today Communication Co.,Ltd",TCC-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"Today Communication Co",11.5448,104.8921,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,12308,1788422109,1788985357.1577,1080,socks5,103.216.49.147:1080,true,1255.3377151489,20410,37645,35.156317285333,103.216.49.147
true,1788985355.669,elite,9560.7537393776,1785790573.7844,"AS399629 BL Networks",BLNWX,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"BL Networks",52.3676,4.90414,false,"BL Networks",true,"North Holland",success,Europe/Amsterdam,1012,1788814624,1788985357.0639,10101,socks4,64.111.92.171:10101,true,13068.589448929,24038,88866,21.290654006944,64.111.92.171
true,1788985357.0525,elite,86.564609018025,1786199429.888,"AS209630 LLC VASH KREDIT BANK",KREDIT-AS,Kyiv,Europe,EU,Ukraine,UA,,false,"LLC VASH KREDIT BANK",50.4504,30.5245,false,Ipxo,true,"Kyiv City",success,Europe/Kiev,01011,1788617766,1788985357.0525,1080,socks5,93.123.118.15:1080,true,77.714204788208,43323,36638,54.180162829379,93.123.118.15
true,1788871807.6308,elite,965.57291952013,1710699776.4593,"AS23764 CTGNet",CTGNet,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"China Telecom Global networks",22.3193,114.169,false,,true,Kowloon,success,Asia/Hong_Kong,999077,1788916936,1788985357.0283,1080,http,203.19.38.114:1080,false,531.17299079895,885467,263828,77.04436197843,203.19.38.114
true,1788985320.377,elite,1737.3263637357,1776090123.9402,"AS10109 Topica LLC, Internet Service Provider,Ulaanbaatar, Mongolia",TOPNET-AS-MN-AP,"Ulan Bator",Asia,AS,Mongolia,MN,,false,"Topica Co., Ltd",47.9077,106.883,false,"Topica Co., Ltd",true,Ulaanbaatar,success,Asia/Ulaanbaatar,,1788787567,1788985357.0007,8069,socks4,119.40.98.27:8069,true,3929.603099823,81429,320496,20.25974995335,119.40.98.27
true,1788985356.8402,elite,2607.4983253256,1776079453.118,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1788435833,1788985356.8402,4145,socks5,184.181.217.201:4145,true,1978.2757759094,148640,62621,70.358466541387,184.181.217.201
true,1788976926.7912,elite,1229.7977999131,1776078375.3703,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Total server solutions LLC",34.0544,-118.244,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90060,1788976927,1788985356.7911,4145,socks5,199.187.210.54:4145,true,1001.3139247894,74245,74297,49.982496532967,199.187.210.54
true,1788985318.3672,elite,3077.6036718912,1777331243.6063,"AS8193 Uzbektelekom Joint Stock Company",BRM-AS,Tashkent,Asia,AS,Uzbekistan,UZ,,false,"""Uzbektelekom"" Joint Stock Company",41.2615,69.2177,false,Uztelecom,true,Tashkent,success,Asia/Tashkent,,1788823461,1788985356.7074,1080,socks5,213.230.121.41:1080,true,1752.0017623901,67839,93366,42.082441611613,213.230.121.41
true,1788985356.6643,elite,3405.1976192308,1776087355.4062,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Floridablanca,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",7.0595,-73.0909,false,"Colombia Móvil",true,"Santander Department",success,America/Bogota,681001,1788786673,1788985356.6643,53740,socks4,181.204.39.202:53740,true,845.00551223755,276074,297569,48.126447982456,181.204.39.202
true,1788985296.6778,elite,5127.2409177337,1788918347.6618,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788917396,1788985356.6285,4686,socks5,45.74.31.30:4686,true,7008.1250667572,1311,709,64.90099009901,45.74.31.30
true,1788985356.4058,transparent,5660.5854334907,1770310676.5394,"AS154201 PT GIGA NETWORK INDONESIA",IDNIC-GIGANETWORKINDONESIA-AS-ID,Cianjur,Asia,AS,Indonesia,ID,,false,"PT GIGA NETWORK INDONESIA",-6.8394,107.1317,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,43211,1788803076,1788985356.4058,3128,http,180.148.25.190:3128,false,2370.1496124268,18535,70441,20.831460169034,180.148.25.190
true,1788985356.3778,elite,5498.7801480546,1786258312.1241,"AS62048 Avini cultural and Art Institute",ACAI,Tehran,Asia,AS,Iran,IR,,false,"Avini cultural and Art Institute",35.7319,51.4117,false,Atieh-Ertebat-Kish,true,Tehran,success,Asia/Tehran,,1788675229,1788985356.3778,8118,http,109.122.240.157:8118,false,1149.5118141174,2268,18733,10.799485738774,109.122.240.157
true,1788985309.7724,elite,2718.4810027453,1776079637.6528,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1788466870,1788985356.348,57745,socks5,70.166.167.55:57745,true,1988.1482124329,124512,70423,63.873598891938,70.166.167.55
true,1788985251.5149,elite,4749.2776779496,1788935349.4099,"AS18403 FPT Telecom Company",FPT-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"FPT Telecom Company",21.0184,105.8461,false,"Vietnam Internet Network Information Center",false,Hanoi,success,Asia/Bangkok,100000,1788934974,1788985356.3321,50001,socks5,42.118.16.196:50001,true,5450.6113529205,1960,174,91.846298031865,42.118.16.196
true,1788985326.7785,elite,11980.598912354,1776461019.9483,"AS59616 Baikal Teleport CJSC",BAIKAL-TELEPORT-AS,Irkutsk,Europe,EU,Russia,RU,,false,"Baikal Teleport CJSC",52.2896,104.286,false,"Baikal-Teleport CJSC",true,"Irkutsk Oblast",success,Asia/Irkutsk,664000,1788553922,1788985356.3104,4433,socks5,91.246.1.6:4433,true,8067.6407814026,43519,106392,29.029891068701,91.246.1.6
true,1788984841.4852,elite,980.00695679827,1781879207.0032,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Bangkok,Asia,AS,Thailand,TH,,true,"Alibaba.com LLC",13.7551,100.5057,false,"Delta Centric LLC, Zenlayer Inc",true,Bangkok,success,Asia/Bangkok,10200,1788532409,1788985356.2009,8888,http,47.81.56.193:8888,true,541.31841659546,79031,20195,79.647471428859,47.81.56.193
true,1788965285.3153,elite,604.45592256011,1782747579.4413,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1788971667,1788985356.1348,1088,socks5,51.210.5.144:1088,true,1735.75258255,27483,2055,93.042860044688,51.210.5.144
true,1788977596.7243,elite,913.50115411108,1788977596.7243,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Santa Clara","North America",NA,"United States",US,,true,"Alibaba Cloud LLC",37.353,-121.9544,false,"Alibaba Cloud - US",false,California,success,America/Los_Angeles,95052,1788974336,1788985356.1141,6000,socks5,47.251.30.12:6000,true,911.33284568787,358,0,100,47.251.30.12
true,1788985264.0264,elite,3577.0362481535,1788417193.0643,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Simpsonville,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",34.7518,-82.2556,false,"NET2ATLANTA.COM LLC",false,"South Carolina",success,America/New_York,29681,1788416248,1788985356.114,4145,socks4,216.105.128.144:4145,true,3288.1870269775,39849,5875,87.151167876826,216.105.128.144
true,1788985356.0282,elite,2265.8176208782,1784094964.7082,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1788930182,1788985356.0282,1082,socks5,147.45.60.136:1082,true,1642.2116756439,86120,52529,62.113682752851,147.45.60.136
true,1788985185.8134,elite,2664.7784068533,1776642170.1471,"AS202234 Semantic LLC",SemanticNetwork,Krasnogorsk,Europe,EU,Russia,RU,,false,Semantic,55.8225,37.3267,false,"""Semantic"" LLC",true,"Moscow Oblast",success,Europe/Moscow,143400,1788739219,1788985355.7977,1080,socks5,185.49.110.155:1080,true,292.39273071289,53933,105287,33.873257128501,185.49.110.155
true,1788985255.2508,elite,3385.3617967186,1783446961.3398,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,true,Hanoi,success,Asia/Bangkok,100000,1788887846,1788985355.6998,1080,socks4,171.242.14.54:1080,true,4090.1403427124,139559,130777,51.624274976326,171.242.14.54
true,1788985255.6332,elite,3673.4581924733,1788419408.0555,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Simpsonville,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",34.7518,-82.2556,false,"NET2ATLANTA.COM LLC",false,"South Carolina",success,America/New_York,29681,1788416248,1788985355.6289,4145,socks4,216.105.143.146:4145,true,8923.9892959595,39605,5911,87.013357940065,216.105.143.146
true,1788985044.0548,elite,1547.1503316779,1788614421.7633,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"El Pozole","North America",NA,Mexico,MX,,true,"Oracle Corporation",22.9147,-105.913,false,"Oracle Corporation",false,Sinaloa,success,America/Mazatlan,,1788614423,1788985355.5918,1080,socks4,108.174.152.80:1080,true,2744.1258430481,30276,1643,94.852595632695,108.174.152.80
true,1788985355.5906,elite,10516.00015789,1787879652.4396,"AS57494 Adman LLC",ADMAN-AS,Novosibirsk,Europe,EU,Russia,RU,,true,"Adman LLC",55.0386,82.9425,false,"JSC ""TIMEWEB""",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1788483889,1788985355.5906,9050,socks4,186.246.31.197:9050,true,5663.9792919159,19324,31480,38.036375088576,186.246.31.197
true,1788984836.5866,elite,2578.6960018057,1788447438.8247,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90403,1788445409,1788985355.5818,8081,socks5,152.53.183.107:8081,true,4522.613286972,26432,635,97.653969778697,152.53.183.107
true,1788985355.3128,transparent,5507.5486996123,1780632313.4649,"AS29256 STE PDN Internal AS",INT-PDN-STE-AS,Babīlā,Asia,AS,Syria,SY,,false,"Syrian Telecom",33.471,36.3308,false,"Wafa Telecom J.S.C",true,Rif-dimashq,success,Asia/Damascus,,1788494389,1788985355.3128,8080,http,193.43.140.240:8080,false,3236.768245697,19438,57840,25.153342477807,193.43.140.240
true,1788985355.3014,elite,9352.9289264807,1781215952.1935,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba (US) Technology Co., Ltd.",3.1408,101.6852,false,"Alibaba.com LLC",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1788470803,1788985355.3014,20001,socks5,47.250.177.202:20001,true,13861.40871048,598,71376,0.83085558673966,47.250.177.202
true,1788955776.0368,transparent,637.68654834394,1786015491.4161,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Jeddah,Asia,AS,"Saudi Arabia",SA,,true,"Oracle Corporation",21.5168,39.2192,false,"Oracle Cloud Infrastructure (me-jeddah-1)",true,"Mecca Region",success,Asia/Riyadh,,1788432470,1788985355.1741,3128,http,130.110.103.245:3128,true,320.64151763916,51084,1552,97.051447678395,130.110.103.245
true,1788984963.8548,elite,4992.939849576,1765064037.4302,"AS200590 NLS Kazakhstan LLC",asnls,Almaty,Asia,AS,Kazakhstan,KZ,,false,"NLS Kazakhstan LLC",43.2525,76.9115,false,"NLS Kazakhstan LLC",true,Almaty,success,Asia/Almaty,050000,1788481827,1788985355.16,80,http,82.115.60.51:80,false,1644.5288658142,104770,60056,63.564000825113,82.115.60.51
true,1788985355.1223,elite,3520.5381061117,1784841196.4412,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Phoenix,"North America",NA,"United States",US,,true,"Oracle Corporation",33.4656,-111.9956,false,"Oracle Cloud Infrastructure (us-phoenix-1)",true,Arizona,success,America/Phoenix,85008,1788469220,1788985355.1223,1080,socks5,144.24.47.42:1080,true,4063.3928775787,117616,40742,74.272218643832,144.24.47.42
true,1788985316.895,elite,15203.942507948,1776088373.2705,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,true,"Oracle Corporation",35.798,140.1803,false,"Oracle Cloud Infrastructure (ap-tokyo-1)",true,Tokyo,success,Asia/Tokyo,270-1351,1788787438,1788985355.1169,30277,socks5,132.226.7.23:30277,true,11942.451477051,55594,98084,36.175639974492,132.226.7.23
true,1788985306.673,elite,3269.9323518468,1710540284.6848,"AS23969 TOT Public Company Limited",TOT-NET,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7618,100.5324,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10400,1788568223,1788985355.1089,4145,socks4,125.26.4.197:4145,true,1926.8269538879,266986,806592,24.868803198277,125.26.4.197
true,1788885335.8377,elite,1746.6537635767,1776079348.3614,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1091,-84.6082,false,"Fuse Internet Access - BRAS Norwood Region",true,Ohio,success,America/New_York,45238,1788781642,1788985355.0778,31034,socks5,72.49.49.11:31034,true,2460.435628891,302387,580,99.808560008186,72.49.49.11
true,1788985354.9691,transparent,6215.2426798995,1745477663.2704,"AS142399 PT Zona Kolektif Indonesia",IDNIC-ZKI-AS-ID,Sleman,Asia,AS,Indonesia,ID,,false,"PT Zona Kolektif Indonesia",-7.71556,110.356,false,"PT Zona Kolektif Indonesia",true,Yogyakarta,success,Asia/Jakarta,,1788552841,1788985354.9691,8080,http,103.171.255.178:8080,false,3610.4636192322,31612,154780,16.959955362891,103.171.255.178
true,1788984213.8497,elite,2717.7197643175,1765045895.6913,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Servers Tech Fzco",52.3716,4.8883,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1788774913,1788985354.9355,80,http,195.26.224.135:80,false,53.117513656616,234754,124725,65.30395377755,195.26.224.135
true,1788985347.3959,elite,11356.858990568,1786978576.366,"AS401696 cognetcloud INC",COGNETCLOUD,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Cogent Communications",22.3193,114.169,false,"FOJ IP TECHNOLOGY LIMITED",true,Kowloon,success,Asia/Hong_Kong,999077,1788793077,1788985354.8042,9050,socks5,38.76.196.46:9050,true,19290.823698044,6970,30283,18.709902558183,38.76.196.46
true,1788985354.6984,elite,3542.9163404694,1783862681.0606,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Envigado,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.1764,-75.5943,false,,true,Antioquia,success,America/Bogota,055420,1788697739,1788985354.6984,4153,socks4,201.184.177.10:4153,true,3850.8841991425,54651,144731,27.410197510307,201.184.177.10
true,1788985354.6733,elite,3623.6170993734,1783091143.1641,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,"Midwest Cable, Delta Centric LLC, Zenlayer Inc",true,Virginia,success,America/New_York,22902,1788531586,1788985354.6733,1080,socks5,47.85.37.60:1080,true,8081.8319320679,30637,72428,29.725901130355,47.85.37.60
true,1788985354.5672,elite,685.50736738985,1781079592.2418,"AS215439 PLAY2GO INTERNATIONAL LIMITED",PLAY2GO-NET,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Play2go International Limited",50.1169,8.6837,false,"Play2go International Limited",true,Hesse,success,Europe/Berlin,60313,1788939202,1788985354.5672,1080,socks4,94.156.114.45:1080,true,511.97552680969,44315,210492,17.391594422445,94.156.114.45
true,1788982809.519,elite,1225.1724747361,1788982809.519,"AS16509 Amazon.com, Inc.",AMAZON-02,"Sao Paulo","South America",SA,Brazil,BR,,true,"Amazon Technologies Inc.",-23.5475,-46.63611,false,"AWS EC2 (sa-east-1)",false,"São Paulo",success,America/Sao_Paulo,,1788981381,1788985354.5268,1080,socks5,18.231.139.246:1080,true,1243.8204288483,122,0,100,18.231.139.246
true,1788985354.48,elite,2709.2686008389,1776077890.4475,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1788780078,1788985354.48,4145,socks5,72.195.34.58:4145,true,1985.6042861938,121737,75925,61.588469205007,72.195.34.58
true,1788985354.4608,transparent,6236.1520773476,1788591976.5329,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Bolívar,"South America",SA,Colombia,CO,,false,"Ufinet Panama S.A.",4.3408,-76.1861,false,UFINET,false,"Valle del Cauca Department",success,America/Bogota,761001,1788590026,1788985354.4608,999,http,181.79.92.130:999,false,4480.3886413574,609,2141,22.145454545455,181.79.92.130
true,1788985354.2088,transparent,6345.5609320107,1783196741.512,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Bulacan,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.7069,120.93,false,"Philippine Long Distance Telephone Co",true,"Central Luzon",success,Asia/Manila,3021,1788639329,1788985354.2088,8088,http,124.107.182.184:8088,true,1106.9066524506,6093,40855,12.978188634234,124.107.182.184
true,1788985307.1792,elite,1882.5332124297,1776088340.3423,"AS21183 Vodafone Albania Sh.A.",VODAFONE-FIX-AS,Tirana,Europe,EU,Albania,AL,,false,"Vodafone Albania Sh.A.",41.3253,19.8184,false,"Vodafone Albania Public",true,Tirana,success,Europe/Tirane,,1788787000,1788985354.1832,65530,socks4,80.78.73.120:65530,true,3202.6541233063,238856,301074,44.238327190562,80.78.73.120
